timestamp_s,qw,qx,qy,qz,roll_rad,pitch_rad,yaw_rad,roll_deg,pitch_deg,yaw_deg,gravity_x,gravity_y,gravity_z,user_accel_x,user_accel_y,user_accel_z
43.049,0.9986881708114924,-0.02316010999347011,0.01797627379231034,0.04198095242880884,-0.04479720459484156,0.03785899419139319,0.08317449453168982,-2.5666907572684803,2.1691605837771286,4.765547499799771,-0.3711944688201498,-0.43886456002395186,9.790141039038831,0.04097316482014979,0.30964752802395185,0.4419335689611703
43.153,0.9988488498429636,-0.011946330700815268,0.01564432045023033,0.04374374912860034,-0.022510118600997848,0.032303395419042764,0.08716877026641665,-1.2897347921761058,1.8508482214533877,4.994402641611134,-0.3167443045597737,-0.22062292936961594,9.799400367806458,-0.01347699944022629,0.11533497736961593,0.46138913619354405
43.256,0.9988179488074693,-0.0010795385652234387,0.017560922876101278,0.04531173936481947,-0.0005654430772000873,0.03518542102980782,0.09065861336567241,-0.032397501878454985,2.0159761253988386,5.194355922361344,-0.3449922295632655,-0.005541867737635858,9.800928458531006,-0.004372338436734569,-0.14281842826236416,0.4263603334689954
43.36,0.9987433916753256,-0.010384941617763124,0.014312861609034775,0.04689277732256328,-0.01941114705412588,0.02956801761084389,0.09354763876607276,-1.112176801709214,1.694122617669847,5.359884884710377,-0.289931298140259,-0.190269960943059,9.800866603740786,-0.049861637859741015,0.02755221694305901,0.46949453225921367
43.463,0.9986852942453723,-0.0021953242471814717,0.01533207686837535,0.04886502868500084,-0.0028878488513395854,0.030843278571477596,0.09773619191927231,-0.16546155105346094,1.7671896884919571,5.5998713026549245,-0.30243207662748506,-0.028307624348738947,9.802294757730484,-0.027789227372514935,-0.04347961565126106,0.4776380102695157
43.567,0.9984737646976175,-0.0160463076023098,0.01481094154159396,0.05072763776828372,-0.030560623182714627,0.031209722053282,0.10104609748562017,-1.7509947276592095,1.7881853534294283,5.789514922193515,-0.30602405824042417,-0.29951545134261426,9.7976471037788,-0.043340509759575874,0.07458209934261423,0.5301438242212004
43.67,0.9980709752874739,-0.028330683664195135,0.016271608402612478,0.052791433129078004,-0.054896161135835085,0.03547911778014091,0.10471426267809712,-3.145318344553446,2.0328037096496323,5.999685306279238,-0.34787071594143465,-0.5377576567902211,9.786064156112706,-0.006279668058565335,0.10224840079022107,0.3167934198872935
43.774,0.9982512929674232,-0.01675859457798968,0.014842095398383845,0.05471030799423119,-0.031855705272346976,0.031471212371413676,0.10900139256099307,-1.8251974655181262,1.8031676450419067,6.2453197547935915,-0.3085872344599155,-0.31220139449061995,9.797170673618302,-0.04077733354008456,-0.008448277509380098,0.40140322238169723
43.877,0.9982780316778616,0.0036154542960452527,0.019828099566496907,0.05508853262874831,0.009410426950767015,0.0391996105812584,0.11043975480455681,0.5391777476951145,2.24597224486247,6.3277318407607615,-0.384332135255808,0.0922157997740772,9.79903230202257,0.05411083125580801,-0.39850802377407724,0.3516834339774313
43.981,0.9982967296926446,0.0030104102369101437,0.00733836115183058,0.05779900838925881,0.006859620938319533,0.01430421421912822,0.11571518167609185,0.39302732882527885,0.8195711040070675,6.629991535629623,-0.14027664505267656,0.06726489282713942,9.805766002564294,0.015845429052676566,-0.03376418082713942,0.4358802374357058
44.084,0.9983448201179878,-0.005837922542460187,0.007202381568668628,0.05675970845335889,-0.010840348308376163,0.015044205707544538,0.1135038014822838,-0.6211062065217355,0.8619694931689265,6.5032887836255995,-0.1475329600838908,-0.10629718355428572,9.805314066079541,-0.17311671191610925,-0.43450002444571423,0.42197472592046026
44.188,0.998229770876124,-0.00144773968207101,0.013849054531370709,0.05782242017592345,-0.0012892812511638488,0.027820089142728918,0.11570267590805426,-0.07387037429703479,1.5939736935560915,6.629275007901499,-0.2727964222453173,-0.012639085093022116,9.80319699718098,-0.009566721754682705,-0.1405070269069779,0.4193059788190201
44.291,0.9981469770166991,0.005619292909335365,0.007196511666977987,0.06016016987552003,0.01208507388984492,0.013690665178302773,0.12048078975467796,0.6924237289918627,0.7844173334434695,6.903040765346057,-0.1342601591517822,0.11850432798881959,9.80536485470645,-0.14810298484821782,-0.1280759599888196,0.4362813852935492
44.395,0.9980343144261823,-0.0023400421754073107,0.011434721162481353,0.06157335935625065,-0.003263613997396508,0.02311471497969868,0.1231953500834272,-0.18699130801063957,1.3243756129845567,7.058573615417033,-0.22666582433195834,-0.031997655737207774,9.804328011348215,-0.09876966366804166,-0.11636264026279222,0.41338914865178467
44.499,0.9978225066345824,-0.008598628621289028,0.017480271588413025,0.06301387898318371,-0.014967053920310858,0.035975842567038216,0.12586601917787155,-0.8575490213785453,2.0612639435183833,7.21159168300472,-0.3527389871637785,-0.14668144441880582,9.799556559395834,-0.006197212836221544,0.007892780418805811,0.4277322326041677
44.602,0.9977156001233239,0.002494068062456733,0.01767804545288014,0.06515249499459966,0.007284793796935791,0.034957453312281915,0.13054551194410366,0.4173879391875029,2.002914537319374,7.479706868771818,-0.3427579249706122,0.07139769383002599,9.800748357864597,-0.03053572302938784,-0.176685645830026,0.4169688021354023
44.706,0.9976466886507914,-0.005964204872318575,0.012255522211550792,0.06719609408048895,-0.010256743263028653,0.02525759025773236,0.13437650607527135,-0.5876681005207822,1.4471533224388096,7.699206663827114,-0.24767485183954038,-0.10055403499255358,9.803356315763137,-0.03468829216045963,-0.033448813007446426,0.41436084423686204
44.809,0.9973458991122481,-0.007051435363875641,0.0210251960184859,0.06934966413526789,-0.011159773215174383,0.04293000074501679,0.13860536178761076,-0.6394079055526332,2.459707857182942,7.941502248313952,-0.42088520865181545,-0.10934079008887379,9.797354195534673,0.09066390465181545,-0.00551879391112621,0.43950622846532816
44.913,0.9973826938814525,-0.006933620675023562,0.009406535817188286,0.07135267292843206,-0.012491345620495389,0.019754581627775877,0.14271309787016584,-0.7157013844936103,1.1318541533182336,8.17685818919796,-0.19372058175044157,-0.12247553924072403,9.804321551157631,-0.14607235424955842,-0.006741492759275977,0.4229672408423699
45.016,0.9970859508460493,-0.010101464468539238,0.01749364825832164,0.07356316545414854,-0.017582819587390247,0.036379557243243224,0.1469695901469271,-1.0074213542974166,2.084395090592421,8.420737232186411,-0.3566956262776213,-0.17231173916350434,9.798996167707225,0.0599750342776213,0.009593995163504343,0.46657915229277513
45.12,0.9969914374064488,0.0006061827057694775,0.015979727449590423,0.07584427856725241,0.00363450256298007,0.03177669942806507,0.15191156837331524,0.2082416574882387,1.8206707640839053,8.703891727004,-0.3115816480701863,0.035625494016664136,9.80198432465396,0.08664829607018626,1.160828505983336,0.44444773134604
45.223,0.9968668911845434,-0.009050281985309732,0.013392767218322825,0.0774282083112222,-0.015976886825139678,0.028106807229082386,0.15480731187644153,-0.9154081848386729,1.6104014298142129,8.869805608285564,-0.27560716721314515,-0.1566167798200635,9.801875375338106,-0.0450425047868549,0.0752579078200635,0.4062701526618948
45.327,0.9966832645816897,-0.017452766088301715,0.007877289556585435,0.0790937378551202,-0.03355568682029234,0.018464183490002842,0.15807214567746036,-1.9225992334655126,1.0579197861322978,9.056866805895599,-0.1810679586125748,-0.32896278356964503,9.799808512485843,-0.08693773738742522,0.104029431569645,0.4657668075141572
45.43,0.996587479029723,-0.007768934362431437,0.011228411882328364,0.08140616110992184,-0.013660965775226007,0.023647271465612386,0.16284638300845253,-0.782715682993113,1.3548888519797304,9.330410455355253,-0.23188717822147076,-0.13393146881557064,9.803343291869227,-0.09354830977852924,0.12435983681557064,0.3952306041307718
45.534,0.9962343200111117,-0.01705489326123983,0.016465614181911815,0.08339780451221837,-0.03125990835010774,0.03565945813376168,0.1664791579532206,-1.791060816426934,2.0431364507879994,9.538553127611333,-0.34963819511272504,-0.3063211334326862,9.795977209841336,0.0002736271127249945,0.05267288543268617,0.4935271901586642
45.637,0.996255903359333,-0.005998568653229371,0.012441673231608583,0.0853428202193357,-0.00983203866671253,0.025816918132420697,0.17078293665759803,-0.563334319612061,1.4792004490224733,9.785141483330442,-0.25315839170014454,-0.09638911846011014,9.803258079156862,-0.03399056829985547,-0.028042097539889857,0.38095836884313883
45.741,0.9959265537222763,0.004311155487549684,0.01520287087895897,0.08877266609868842,0.011291546843081876,0.029520747645648042,0.17796829770815872,0.6469579782828601,1.6914142481663945,10.196832345805255,-0.28946792389806747,0.11068559941859427,9.802102122459013,-0.02161011610193253,-0.05804162341859426,0.45390156554098837
45.844,0.9957645763502667,-0.0050232181995649855,0.013998927722848827,0.09072874840701677,-0.007466839762676683,0.028794752238130286,0.18162001941131803,-0.42781840470183924,1.6498177753697465,10.40606058735261,-0.28235111342990926,-0.0731962617266951,9.80266133027221,-0.04308437457009073,-0.0608065862733049,0.4246274617277912
45.948,0.9954218542909035,-0.01029468470909897,0.021248066600546667,0.09261679724832927,-0.016576217021981005,0.04422291396378873,0.1851847226950287,-0.9497472756524257,2.533786327895249,10.610303040725656,-0.43355277091634586,-0.16239658958543668,9.796065962544443,0.04111585891634584,0.023607925585436673,0.4072937494555582
46.051,0.995410227473617,-0.004027108703250464,0.013077231299664024,0.09471666937741001,-0.005542005352658026,0.026800496414355588,0.18966127825689955,-0.3175335167462163,1.5355553333980712,10.86679078117667,-0.2628010055012886,-0.054330650488391835,9.803327639731574,-0.12006427449871138,-0.04617148551160817,0.543606552268427
46.155,0.9943179018896209,-0.03945178278810382,0.014984790956323268,0.09772882305982145,-0.07565166662113688,0.037519246389394544,0.19452520980019997,-4.334521210521869,2.1496944686237596,11.145473530448337,-0.36786492829825307,-0.7406867752634371,9.772067718527024,0.037643624298253076,-0.173404080736563,0.43129199347297664
46.258,0.9903495707885828,-0.1007199363638394,-0.008306549390307992,0.0948378790091818,-0.20245230102779527,0.0026513581368954892,0.1906724917069625,-11.599662401604727,0.1519116312217807,10.924729044052139,-0.02600183878432155,-1.9719076370651674,9.60667232579856,-0.03621376921567845,0.4069458050651673,1.405490290201442
46.362,0.9788609241089905,-0.1790359500396943,-0.03162978204334616,0.09368552040613247,-0.36459685959031773,-0.028379972551823795,0.19606819560515676,-20.88986127824908,-1.6260526499166246,11.233880104920958,0.2782850311184496,-3.495500146348072,9.158672675029718,-0.4075020631184496,0.39429137834807193,-0.19483930702971897
46.465,0.9619267949276303,-0.25520612762775546,-0.0434499329441092,0.08762863087287719,-0.5224111346289011,-0.038874372892913976,0.192085310455945,-29.931953184876683,-2.2273374979817433,11.00567759558579,0.3811449592507787,-4.8897127413807,8.492507687769082,-0.27585700725077866,-0.1497515066192996,1.0073370722309178
46.569,0.9391806217141884,-0.32799092679570313,-0.05389310413279533,0.08635534183348599,-0.6764335064417529,-0.04459796348139839,0.19906824144887086,-38.75678504034783,-2.5552750823626997,11.40577007011154,0.4372272549651126,-6.13323268101899,7.63999595601963,-0.11179176696511262,-0.2845465749810101,0.6777522519803707
46.672,0.9174793312167331,-0.3839715248871373,-0.05861034337646605,0.08580426863061946,-0.7969827681678857,-0.04166682096556598,0.20404551063278772,-45.66374896067318,-2.3873329870541444,11.6909465878505,0.4085082857586303,-7.008375537320713,6.847849465952882,-0.32236359775863027,-0.1799200946792867,-0.21470848995288172
46.776,0.8845784910009017,-0.4541718638301778,-0.057298112690459924,0.08925098120301948,-0.9508279769281411,-0.020300181405040956,0.21156334499168203,-54.4784301209449,-1.1631147178588004,12.121686767693582,0.19907020566398104,-7.980241768963511,5.696785177809242,0.006719882336018973,0.8685191929635101,0.07012310219075779
46.879,0.8381868042520644,-0.5339201711021072,-0.05270770013421447,0.09794912156098919,-1.1325433035621766,0.016236939453193787,0.22233915354183426,-64.88995140991634,0.9303081028774587,12.739095118458293,-0.15922866854226836,-8.879012916649136,4.161132641131738,0.30758896454226836,1.1355626286491365,0.8926890548682618
46.983,0.7916637212596559,-0.5995168069444609,-0.05341686035975889,0.10485604256187507,-1.2914930616338125,0.04116116058761988,0.23235009004739285,-73.99710170204656,2.3583607815308425,13.312679529200244,-0.40355352652348,-9.418972058781534,2.7013624168413983,0.33655210252348,0.536497562781534,1.8068762551586017
47.086,0.7692500091330162,-0.6274393578455169,-0.05691766592145376,0.10646433666403723,-1.3629232511358185,0.04604827206687931,0.2377018882061053,-78.08975009033118,2.6383716433023445,13.619314976500352,-0.4514358240004742,-9.58570373674366,2.021815661277655,0.3174329760004742,-1.02923615125634,1.4622583867223455
47.19,0.7492571314615741,-0.6498818017512593,-0.052844309440090796,0.11608132350343928,-1.4201183278298115,0.0717518791639732,0.24572597210938812,-81.36678659382405,4.111079848228334,14.07906111861732,-0.7030670459690211,-9.670933993560997,1.4683260608797735,0.2867010539690211,-0.22134767843900427,1.1303720271202264
47.293,0.7270011160429591,-0.6732531847874669,-0.050583080496663206,0.12506349752542908,-1.481936330432264,0.09499368697259454,0.25380106658864426,-84.90869724087331,5.442737343916537,14.541729951448087,-0.9302026200880161,-9.72426645496832,0.8663798233795941,0.0687557400880161,-1.0342479130316793,0.267858568620406
47.397,0.7386025945546568,-0.6609085762875992,-0.0554100185203661,0.12081304132501798,-1.4498767021878738,0.07791960715560274,0.255235843947555,-83.07181584971134,4.464464631333406,14.623936638654598,-0.7633845627180583,-9.705851427097551,1.1793816534575168,0.3518043867180583,-0.9856615169024501,0.6009418985424833
47.5,0.8128276227069459,-0.5686120584177161,-0.05169075366981417,0.11541078273536381,-1.214926982793618,0.04723414240168041,0.2492500369645065,-69.6101885306375,2.7063170085362134,14.280975161545985,-0.46305300620682444,-9.182279546949216,3.41300062043958,-0.3409640817931756,-1.571449005050784,-1.9437551084395799
47.604,0.9038252021914769,-0.410546332584019,-0.04258833601949615,0.1128625106952642,-0.8508331269715339,0.015686400176284546,0.2413506420537836,-48.74914724538738,0.898764525854375,13.82837317245444,-0.15383021768971206,-7.372289634770005,6.465518602957406,-0.13331874231028795,-1.3474671172299955,-2.469362242957406
47.708,0.9692001703667514,-0.21207958713127995,-0.03668289030138298,0.11969813717189699,-0.43340535546432823,-0.02033646577163409,0.2502369124193327,-24.832297686473222,-1.1651936589268925,14.337518960012579,0.19942597299803155,-4.117732672275024,8.898413112514644,-0.30471392499803157,-2.9652750077249763,-2.466276408514644
47.811,0.9887012499016452,0.08173301581484972,-0.020477704355879117,0.12397667600418648,0.1574814292440003,-0.06079608415181618,0.24468626161337595,9.023021247369316,-3.4833590328212582,14.019490095280368,0.5958599729141879,1.5352030235327025,9.667748009190907,-0.1412074529141879,-3.3203123915327026,-0.0051855051909068806
47.915,0.9711170713117475,0.2040591302210788,-0.00023085654665890975,0.12365861023627091,0.40801511826107556,-0.050937739136319514,0.24276921679137967,23.377544253890797,-2.9185174704494674,13.909651517842573,0.49933041078040646,3.886254361899068,8.990269471795067,0.30947249321959364,-1.498132177899068,0.701007928204934
48.018,0.9460965670726211,0.30312519592734094,0.0009595027200639274,0.11408540976804353,0.6127216171890354,-0.06739977816165106,0.21868476969627532,35.10636268136221,-3.8617228287806205,12.529714347386978,0.6604892885126847,5.62716191382817,8.00475181972069,0.47374910348731536,-1.0423501858281696,1.2797312202793094
48.122,0.9147265003247166,0.38978620723600704,0.014002331892339244,0.1055749826135036,0.799783725807083,-0.0567171393862272,0.20583944400671966,45.82423201199411,-3.2496527128860313,11.793731398904464,0.5559268200237935,7.022323320620349,6.823134877125751,0.26244771597620653,-0.5279710086203488,1.1931069228742501
48.225,0.8781787278529106,0.4678930476156423,0.02016046427413664,0.09732303745691961,0.9737394140610851,-0.05569335012915982,0.1912585651491948,55.7911587712419,-3.1909939093452357,10.958308578776757,0.5459023738472,8.09775364052737,5.505054547918097,0.004466466152800108,-1.1296055445273696,1.999104940081903
48.329,0.8364557375132075,0.5393357340265509,0.02794658772313726,0.09315446000010219,1.1403519531893722,-0.053756778070682514,0.1873474352638321,65.33735407725105,-3.0800365036715243,10.734217343217988,0.526938846410367,8.89953511528621,4.086301406398135,-0.24457570241036702,-0.7636479152862083,1.4317444416018654
48.432,0.803955341535558,0.5867280338679971,0.02978858289623733,0.09229660567362465,1.2552957420317121,-0.06044543230837819,0.18474488881291884,71.92314805916004,-3.4632681621137795,10.585102415593909,0.5924274470290759,9.305911765448494,3.0374800301720315,-0.2909210390290759,-0.8493748934484948,1.8488381058279693
48.536,0.7691623049794624,0.6316206169693476,0.022841742278176348,0.09446163045193808,1.3676175981882779,-0.08428958606703485,0.17569027129073664,78.35871636400678,-4.829437538545805,10.066311046467664,0.8256494895311894,9.57116985176734,1.9718670312819846,-0.0024891375311894004,-0.40633221176734047,1.2777020327180155
48.639,0.7399311340876401,0.6650922933955319,0.02858869788276343,0.0966273482354687,1.4564525466206297,-0.08633207613323643,0.1827150729703092,83.44858398244284,-4.9464635990365515,10.468802534623583,0.845607339242967,9.706673311053901,1.114760270323771,-0.36223992324296705,-0.49397751105390064,1.8859463616762295
48.743,0.7132631690842808,0.6936291714131485,0.03391212682135541,0.09478497690567812,1.5352086270339753,-0.08321070008811852,0.18392620126466555,87.96097500112049,-4.767621925378059,10.53819507433908,0.8151059403068852,9.76687958514481,0.3477275878586301,-0.4035257643068852,-0.9753355931448091,1.5857420761413699
48.846,0.6948731383378991,0.7124895177406777,0.03362983112390828,0.09153711370079877,1.5884035763411715,-0.08379957957343571,0.17666950861660058,91.00882108783519,-4.80136223452857,10.122417212381345,0.8208609576915722,9.771071170921326,-0.17205946916065962,-0.4906396536915722,-0.4339441549213259,1.2584397011606596
48.95,0.6707126014615823,0.7348599861728742,0.028003590249322214,0.09664991410129674,1.6529446144220843,-0.10467463211727977,0.17260183222321884,94.70675017526462,-5.997414642404668,9.889356522615575,1.0246705411159773,9.720431603078648,-0.8003178943638645,-0.22065345311597728,-0.06265491507864773,1.1975406223638645
49.053,0.6741596776697548,0.731068935492191,0.02371216931162912,0.10239469512168879,1.6413937313623068,-0.1180173534611456,0.17483041391850737,94.0449333262902,-6.761896262627301,10.017044848055717,1.1547113350093632,9.714523878536781,-0.6869618229127266,-0.3459084310093631,0.12989963346321964,0.5338157109127266
49.157,0.7353462660184138,0.6650105644513314,0.008443837698637213,0.1302133627006723,1.4536285110782599,-0.16146896306102276,0.20687872731892726,83.28677866467012,-9.251490105750394,11.853277946412335,1.57665407684227,9.613067279788343,1.1315248102624196,-0.68170648484227,-0.5822324877883425,-1.1171673622624196
49.26,0.8385463529455395,0.5196482616663568,-0.026489363343255107,0.16156735975603892,1.0823793923191092,-0.2139704949906027,0.25176536210823786,62.01577101181971,-12.259606303286658,14.425092676384926,2.08243322117993,8.462839598235295,4.496784052394206,-0.7854770851799298,0.33349020976470456,-1.792798012394206
49.364,0.8945443999289305,0.40509088652635855,-0.038442043634813176,0.18496999618926777,0.8156021655492001,-0.2204159709571111,0.31226542453504874,46.730561847699434,-12.628904873120595,17.8914909137192,2.144158830855988,6.968092379290069,6.559384155676655,-0.636626790855988,0.7610004607099317,-0.8642631156766551
49.467,0.9415303877794041,0.26164971500460926,-0.05127495261789343,0.2059874626282006,0.5026435884561732,-0.20579655772000482,0.377758330865047,28.79935621784939,-11.791274195676717,21.643958034473737,2.004030772309367,4.624768589036001,8.412646739374184,-0.4055682283093669,0.30940770696399955,-0.133185059374183
49.571,0.9630532228910388,0.15218337543628266,-0.04439501108271693,0.21771034222325794,0.28067034589497225,-0.1523621171304532,0.42308713168064493,16.08122625425888,-8.729706269252869,24.241107011596657,1.4884408168536902,2.685067103838896,9.31408651358823,-0.19148468085369008,0.4113558481611044,-0.3885396735882285
49.674,0.9745477841900962,0.06490326889399643,-0.025882851302637795,0.21301234711981512,0.11609030691464628,-0.07817815691659671,0.42583720365180733,6.651484628587629,-4.479278441432477,24.398674528901484,0.7659124411783722,1.1324725432114566,9.71123746343999,0.5597585908216278,2.002236936788543,1.1477790405600121
49.778,0.9773946436248714,0.04108585985683619,-0.0005008452227557193,0.20739192821153368,0.08020543136252617,-0.018021773787669757,0.41745158445773456,4.595432711098957,-1.032571577372973,23.918213940477223,0.17672996865241838,0.7856040158810434,9.773885708786025,0.9096502633475816,1.415871344118957,1.3579223072139754
49.881,0.9781033035695637,0.034016560538082996,0.011015412301715582,0.2050255151128462,0.07112229935078564,0.007599969793185086,0.4135179991749868,4.075007582066052,0.43544619357641856,23.692836105420998,-0.07453218626612157,0.696888378177844,9.781924173779464,0.7158315302661217,1.485443717822156,0.7277277622205354
49.985,0.9786557756542866,0.022402369465603745,0.021114987861110573,0.2031875092333643,0.05248035034903242,0.03223042621431626,0.41026729719996824,3.006902582367475,1.846667393988133,23.5065846017976,-0.31602906806627357,0.5141714002549798,9.788411638222874,0.5026758920662736,1.1417209357450202,0.697311217777127
50.088,0.9776134272892476,0.008853681175300686,0.018363435352831116,0.20941915708802666,0.02501784404366648,0.0322019861623026,0.42245371978094626,1.4334168762185946,1.8450378990386176,24.20481518305056,-0.3157503012025972,0.24519721777306064,9.7988483543571,0.22003398120259718,1.5016256222269395,0.3135808536429021
50.192,0.9767634841418406,0.032188157235444624,0.01606859271408628,0.21127900726070178,0.06973788523238716,0.017790003757924198,0.4266672753228177,3.995686495983495,1.0192921328509308,24.44623413234375,-0.17445736434663323,0.6832570817726623,9.78161404821478,-0.09354833165336679,0.6615572142273377,0.5557485117852181
50.295,0.9761425885821037,0.02124817810683196,0.01723291151842709,0.21540006602591413,0.04894065085727589,0.02449228841620171,0.4349676601279313,2.8040927407452227,1.4033047568655135,24.921811150011283,-0.2401718587472086,0.4796254935374139,9.792319738663302,-0.14747923725279144,0.9656909384625861,0.3823250773366986
